X Y Z U V W
-8.150551 -5.734851 0.410000 -0.801768 -0.597636 0.000000
-7.802044 -6.202396 0.410000 -0.801768 -0.597636 0.000000
-7.419645 -6.652792 0.410000 -0.723272 -0.685852 0.080531
-7.005774 -7.089244 0.410000 -0.680461 -0.728345 0.080541
-6.587829 -7.479712 0.410000 -0.639354 -0.768912 0.000000
-6.156420 -7.838430 0.410000 -0.639354 -0.768912 0.000000
-5.711931 -8.168705 0.410000 -0.596421 -0.802672 -0.000000
-5.128282 -8.551128 0.410000 -0.465071 -0.883850 0.050171
-4.286948 -8.993828 0.410000 -0.424492 -0.901705 0.082070
-3.893021 -9.179275 0.410000 -0.338698 -0.939566 0.050000
-2.997254 -9.502185 0.410000 -0.338698 -0.939566 0.050000
-2.568565 -9.633136 0.410000 -0.291097 -0.952950 0.084545
-1.633208 -9.830145 0.410000 -0.205849 -0.977326 0.049608
-1.207877 -9.895914 0.410000 -0.069057 -0.996384 0.049505
-0.253394 -9.962067 0.410000 0.000000 -0.995747 0.092126
-0.377001 -9.943563 0.610000 0.000000 -0.995747 0.092126
0.377001 -9.943563 0.610000 0.000000 -0.995747 0.092126
1.124148 -9.891780 0.610000 0.069057 -0.996384 0.049505
1.756957 -9.793929 0.610000 0.205849 -0.977326 0.049608
2.488516 -9.639845 0.610000 0.291097 -0.952950 0.084545
3.126322 -9.445015 0.610000 0.291097 -0.952950 0.084545
3.824468 -9.193344 0.610000 0.424492 -0.901705 0.082070
4.410554 -8.917435 0.610000 0.424492 -0.901705 0.082070
5.065341 -8.572894 0.610000 0.546250 -0.833679 0.081178
5.933697 -8.003923 0.610000 0.546250 -0.833679 0.081178
6.156420 -7.838430 0.610000 0.639354 -0.768912 0.000000
6.372589 -7.658685 0.610000 0.639354 -0.768912 0.000000
6.994410 -7.077744 0.610000 0.680461 -0.728345 0.080541
7.610169 -6.428390 0.610000 0.762305 -0.647218 0.000000
7.802044 -6.202396 0.610000 0.801768 -0.597636 0.000000
7.976913 -5.967797 0.610000 0.830386 -0.551642 0.078417
8.465670 -5.232072 0.610000 0.872474 -0.482336 0.078367
8.968372 -4.322759 0.610000 0.872474 -0.482336 0.078367
9.129825 -3.996071 0.610000 0.934172 -0.356822 0.000000
9.261612 -3.651048 0.610000 0.946807 -0.311335 0.081408
9.590534 -2.650758 0.610000 0.946807 -0.311335 0.081408
9.815340 -1.675099 0.610000 0.984405 -0.175916 0.000000
9.876884 -1.330711 0.610000 0.984405 -0.175916 0.000000
9.908683 -0.987001 0.610000 0.995747 -0.092126 0.000000
9.957722 0.000000 0.610000 0.996384 -0.049505 0.069057
9.908683 0.987001 0.610000 0.995747 0.092126 -0.000000
9.876884 1.330711 0.610000 0.984405 0.175916 0.000000
9.815340 1.675099 0.610000 0.984405 0.175916 0.000000
9.590534 2.650758 0.610000 0.946807 0.311335 0.081408
9.261612 3.651048 0.610000 0.934172 0.356822 -0.000000
9.129825 3.996071 0.610000 0.934172 0.356822 -0.000000
8.968372 4.322759 0.610000 0.896494 0.443056 0.000000
8.465670 5.232072 0.610000 0.872474 0.482336 0.078367
7.976913 5.967797 0.610000 0.801768 0.597636 -0.000000
7.802044 6.202396 0.610000 0.801768 0.597636 -0.000000
7.610169 6.428390 0.610000 0.723272 0.685852 0.080531
6.994410 7.077744 0.610000 0.723272 0.685852 0.080531
6.372589 7.658685 0.610000 0.639354 0.768912 -0.000000
6.156420 7.838430 0.610000 0.596421 0.802672 0.000000
5.933697 8.003923 0.610000 0.546250 0.833679 0.081178
5.065341 8.572894 0.610000 0.465071 0.883850 0.050171
4.410554 8.917435 0.610000 0.465071 0.883850 0.050171
3.824468 9.193344 0.610000 0.424492 0.901705 0.082070
3.126322 9.445015 0.610000 0.338698 0.939566 0.050000
2.488516 9.639845 0.610000 0.291097 0.952950 0.084545
1.756957 9.793929 0.610000 0.205849 0.977326 0.049608
1.124148 9.891780 0.610000 0.152272 0.984754 0.084103
0.377001 9.943563 0.610000 -0.000000 0.995747 0.092126
-0.377001 9.943563 0.610000 -0.000000 0.995747 0.092126
-1.124148 9.891780 0.610000 -0.069057 0.996384 0.049505
-1.756957 9.793929 0.610000 -0.205849 0.977326 0.049608
-2.488516 9.639845 0.610000 -0.205849 0.977326 0.049608
-3.126322 9.445015 0.610000 -0.338698 0.939566 0.050000
-3.824468 9.193344 0.610000 -0.338698 0.939566 0.050000
-4.410554 8.917435 0.610000 -0.424492 0.901705 0.082070
-5.065341 8.572894 0.610000 -0.546250 0.833679 0.081178
-5.933697 8.003923 0.610000 -0.596421 0.802672 0.000000
-6.156420 7.838430 0.610000 -0.639354 0.768912 0.000000
-6.372589 7.658685 0.610000 -0.639354 0.768912 0.000000
-6.994410 7.077744 0.610000 -0.680461 0.728345 0.080541
-7.610169 6.428390 0.610000 -0.762305 0.647218 0.000000
-7.802044 6.202396 0.610000 -0.801768 0.597636 0.000000
-7.976913 5.967797 0.610000 -0.801768 0.597636 0.000000
-8.465670 5.232072 0.610000 -0.830386 0.551642 0.078417
-8.968372 4.322759 0.610000 -0.872474 0.482336 0.078367
-9.129825 3.996071 0.610000 -0.896494 0.443056 0.000000
-9.261612 3.651048 0.610000 -0.946807 0.311335 0.081408
-9.590534 2.650758 0.610000 -0.946807 0.311335 0.081408
-9.815340 1.675099 0.610000 -0.971231 0.223786 0.081426
-9.876884 1.330711 0.610000 -0.995747 0.092126 0.000000
-9.908683 0.987001 0.610000 -0.995747 0.092126 0.000000
-9.957722 0.000000 0.610000 -0.996384 -0.049505 0.069057
-9.908683 -0.987001 0.610000 -0.995747 -0.092126 0.000000
-9.876884 -1.330711 0.610000 -0.995747 -0.092126 0.000000
-9.815340 -1.675099 0.610000 -0.984405 -0.175916 0.000000
-9.590534 -2.650758 0.610000 -0.971231 -0.223786 0.081426
-9.261612 -3.651048 0.610000 -0.934172 -0.356822 0.000000
-9.129825 -3.996071 0.610000 -0.934172 -0.356822 0.000000
-8.968372 -4.322759 0.610000 -0.896494 -0.443056 0.000000
-8.465670 -5.232072 0.610000 -0.872474 -0.482336 0.078367
-7.976913 -5.967797 0.610000 -0.801768 -0.597636 0.000000
-7.802044 -6.202396 0.610000 -0.801768 -0.597636 0.000000
-7.610169 -6.428390 0.610000 -0.723272 -0.685852 0.080531
-6.994410 -7.077744 0.610000 -0.723272 -0.685852 0.080531
-6.372589 -7.658685 0.610000 -0.639354 -0.768912 0.000000
-6.156420 -7.838430 0.610000 -0.596421 -0.802672 -0.000000
-5.933697 -8.003923 0.610000 -0.596421 -0.802672 -0.000000
-5.065341 -8.572894 0.610000 -0.465071 -0.883850 0.050171
-4.410554 -8.917435 0.610000 -0.465071 -0.883850 0.050171
-3.824468 -9.193344 0.610000 -0.338698 -0.939566 0.050000
-3.126322 -9.445015 0.610000 -0.291097 -0.952950 0.084545
-2.488516 -9.639845 0.610000 -0.291097 -0.952950 0.084545
-1.756957 -9.793929 0.610000 -0.152272 -0.984754 0.084103
-1.124148 -9.891780 0.610000 -0.069057 -0.996384 0.049505
-0.377001 -9.943563 0.610000 0.000000 -0.995747 0.092126
-0.500608 -9.925059 0.810000 0.000000 -0.995747 0.092126
0.500608 -9.925059 0.810000 0.069057 -0.996384 0.049505
1.040419 -9.887646 0.810000 0.152272 -0.984754 0.084103
1.880706 -9.757713 0.810000 0.152272 -0.984754 0.084103
2.408467 -9.646553 0.810000 0.205849 -0.977326 0.049608
3.255389 -9.387845 0.810000 0.338698 -0.939566 0.050000
3.755916 -9.207413 0.810000 0.338698 -0.939566 0.050000
4.534161 -8.841042 0.810000 0.465071 -0.883850 0.050171
5.002400 -8.594660 0.810000 0.465071 -0.883850 0.050171
6.155463 -7.839141 0.810000 0.546250 -0.833679 0.081178
6.156420 -7.838430 0.810000 0.639354 -0.768912 0.000000
6.157349 -7.837658 0.810000 0.639354 -0.768912 0.000000
6.983046 -7.066245 0.810000 0.680461 -0.728345 0.080541
7.800693 -6.203988 0.810000 0.723272 -0.685852 0.080531
7.802044 -6.202396 0.810000 0.801768 -0.597636 0.000000
7.803275 -6.200744 0.810000 0.830386 -0.551642 0.078417
8.452281 -5.223797 0.810000 0.830386 -0.551642 0.078417
9.119803 -4.016349 0.810000 0.872474 -0.482336 0.078367
9.129825 -3.996071 0.810000 0.934172 -0.356822 0.000000
9.138005 -3.974655 0.810000 0.946807 -0.311335 0.081408
9.574770 -2.646401 0.810000 0.946807 -0.311335 0.081408
9.873284 -1.350854 0.810000 0.971231 -0.223786 0.081426
9.876884 -1.330711 0.810000 0.984405 -0.175916 0.000000
9.878743 -1.310608 0.810000 0.995747 -0.092126 0.000000
9.943861 0.000000 0.810000 0.996384 -0.049505 0.069057
9.878743 1.310608 0.810000 0.995747 0.092126 -0.000000
9.876884 1.330711 0.810000 0.984405 0.175916 0.000000
9.873284 1.350854 0.810000 0.984405 0.175916 0.000000
9.574770 2.646401 0.810000 0.946807 0.311335 0.081408
9.138005 3.974655 0.810000 0.946807 0.311335 0.081408
9.129825 3.996071 0.810000 0.934172 0.356822 -0.000000
9.119803 4.016349 0.810000 0.896494 0.443056 0.000000
8.452281 5.223797 0.810000 0.872474 0.482336 0.078367
7.803275 6.200744 0.810000 0.801768 0.597636 -0.000000
7.802044 6.202396 0.810000 0.801768 0.597636 -0.000000
7.800693 6.203988 0.810000 0.762305 0.647218 0.000000
6.983046 7.066245 0.810000 0.680461 0.728345 0.080541
6.157349 7.837658 0.810000 0.639354 0.768912 -0.000000
6.156420 7.838430 0.810000 0.596421 0.802672 0.000000
6.155463 7.839141 0.810000 0.546250 0.833679 0.081178
5.002400 8.594660 0.810000 0.465071 0.883850 0.050171
4.534161 8.841042 0.810000 0.424492 0.901705 0.082070
3.755916 9.207413 0.810000 0.424492 0.901705 0.082070
3.255389 9.387845 0.810000 0.338698 0.939566 0.050000
2.408467 9.646553 0.810000 0.291097 0.952950 0.084545
1.880706 9.757713 0.810000 0.205849 0.977326 0.049608
1.040419 9.887646 0.810000 0.152272 0.984754 0.084103
0.500608 9.925059 0.810000 -0.000000 0.995747 0.092126
-0.500608 9.925059 0.810000 -0.000000 0.995747 0.092126
-1.040419 9.887646 0.810000 -0.152272 0.984754 0.084103
-1.880706 9.757713 0.810000 -0.152272 0.984754 0.084103
-2.408467 9.646553 0.810000 -0.205849 0.977326 0.049608
-3.255389 9.387845 0.810000 -0.338698 0.939566 0.050000
-3.755916 9.207413 0.810000 -0.338698 0.939566 0.050000
-4.534161 8.841042 0.810000 -0.424492 0.901705 0.082070
-5.002400 8.594660 0.810000 -0.546250 0.833679 0.081178
-6.155463 7.839141 0.810000 -0.596421 0.802672 0.000000
-6.156420 7.838430 0.810000 -0.639354 0.768912 0.000000
-6.157349 7.837658 0.810000 -0.639354 0.768912 0.000000
-6.983046 7.066245 0.810000 -0.680461 0.728345 0.080541
-7.800693 6.203988 0.810000 -0.723272 0.685852 0.080531
-7.802044 6.202396 0.810000 -0.801768 0.597636 0.000000
-7.803275 6.200744 0.810000 -0.801768 0.597636 0.000000
-8.452281 5.223797 0.810000 -0.830386 0.551642 0.078417
-9.119803 4.016349 0.810000 -0.872474 0.482336 0.078367
-9.129825 3.996071 0.810000 -0.896494 0.443056 0.000000
-9.138005 3.974655 0.810000 -0.946807 0.311335 0.081408
-9.574770 2.646401 0.810000 -0.946807 0.311335 0.081408
-9.873284 1.350854 0.810000 -0.971231 0.223786 0.081426
-9.876884 1.330711 0.810000 -0.995747 0.092126 0.000000
-9.878743 1.310608 0.810000 -0.995747 0.092126 0.000000
-9.943861 0.000000 0.810000 -0.996384 -0.049505 0.069057
-9.878743 -1.310608 0.810000 -0.995747 -0.092126 0.000000
-9.876884 -1.330711 0.810000 -0.995747 -0.092126 0.000000
-9.873284 -1.350854 0.810000 -0.984405 -0.175916 0.000000
-9.574770 -2.646401 0.810000 -0.971231 -0.223786 0.081426
-9.138005 -3.974655 0.810000 -0.946807 -0.311335 0.081408
-9.129825 -3.996071 0.810000 -0.934172 -0.356822 0.000000
-9.119803 -4.016349 0.810000 -0.896494 -0.443056 0.000000
-8.452281 -5.223797 0.810000 -0.872474 -0.482336 0.078367
-7.803275 -6.200744 0.810000 -0.801768 -0.597636 0.000000
-7.802044 -6.202396 0.810000 -0.801768 -0.597636 0.000000
-7.800693 -6.203988 0.810000 -0.762305 -0.647218 0.000000
-6.983046 -7.066245 0.810000 -0.680461 -0.728345 0.080541
-6.157349 -7.837658 0.810000 -0.639354 -0.768912 0.000000
-6.156420 -7.838430 0.810000 -0.596421 -0.802672 -0.000000
-6.155463 -7.839141 0.810000 -0.596421 -0.802672 -0.000000
-5.002400 -8.594660 0.810000 -0.546250 -0.833679 0.081178
-4.534161 -8.841042 0.810000 -0.424492 -0.901705 0.082070
-3.755916 -9.207413 0.810000 -0.338698 -0.939566 0.050000
-3.255389 -9.387845 0.810000 -0.338698 -0.939566 0.050000
-2.408467 -9.646553 0.810000 -0.205849 -0.977326 0.049608
-1.880706 -9.757713 0.810000 -0.205849 -0.977326 0.049608
-1.040419 -9.887646 0.810000 -0.152272 -0.984754 0.084103
-0.500608 -9.925059 0.810000 0.000000 -0.995747 0.092126
-0.624214 -9.906555 1.010000 -0.069057 -0.996384 0.049505
0.624214 -9.906555 1.010000 0.000000 -0.995747 0.092126
0.956689 -9.883512 1.010000 0.152272 -0.984754 0.084103
2.004456 -9.721496 1.010000 0.205849 -0.977326 0.049608
2.328418 -9.653262 1.010000 0.205849 -0.977326 0.049608
3.384457 -9.330674 1.010000 0.338698 -0.939566 0.050000
3.687363 -9.221482 1.010000 0.338698 -0.939566 0.050000
4.657768 -8.764648 1.010000 0.465071 -0.883850 0.050171
4.939459 -8.616426 1.010000 0.465071 -0.883850 0.050171
5.635073 -8.160641 1.010000 0.557284 -0.819634 0.132793
6.089420 -7.851722 1.010000 0.557284 -0.819634 0.132793
6.352059 -7.633633 1.010000 0.680461 -0.728345 0.080541
6.971682 -7.054745 1.010000 0.680461 -0.728345 0.080541
7.586113 -6.406791 1.010000 0.723272 -0.685852 0.080531
7.774599 -6.185314 1.010000 0.791679 -0.589579 0.160129
7.960222 -5.936062 1.010000 0.830386 -0.551642 0.078417
8.438891 -5.215522 1.010000 0.872474 -0.482336 0.078367
8.946353 -4.297600 1.010000 0.872474 -0.482336 0.078367
9.103574 -3.980041 1.010000 0.922797 -0.350587 0.159793
9.218559 -3.677383 1.010000 0.922797 -0.350587 0.159793
9.559006 -2.642044 1.010000 0.946807 -0.311335 0.081408
9.791226 -1.634214 1.010000 0.971850 -0.181286 0.150476
9.847911 -1.330332 1.010000 0.984754 -0.084103 0.152272
9.886144 -0.882659 1.010000 0.996384 -0.049505 0.069057
9.929999 0.000000 1.010000 0.996384 -0.049505 0.069057
9.886144 0.882659 1.010000 0.984754 0.084103 0.152272
9.847911 1.330332 1.010000 0.984754 0.084103 0.152272
9.791226 1.634214 1.010000 0.971231 0.223786 0.081426
9.559006 2.642044 1.010000 0.946807 0.311335 0.081408
9.218559 3.677383 1.010000 0.946807 0.311335 0.081408
9.103574 3.980041 1.010000 0.884358 0.437842 0.161879
8.946353 4.297600 1.010000 0.872474 0.482336 0.078367
8.438891 5.215522 1.010000 0.872474 0.482336 0.078367
7.960222 5.936062 1.010000 0.830386 0.551642 0.078417
7.774599 6.185314 1.010000 0.791679 0.589579 0.160129
7.586113 6.406791 1.010000 0.723272 0.685852 0.080531
6.971682 7.054745 1.010000 0.680461 0.728345 0.080541
6.352059 7.633633 1.010000 0.680461 0.728345 0.080541
6.089420 7.851722 1.010000 0.630461 0.759246 0.161444
5.635073 8.160641 1.010000 0.557284 0.819634 0.132793
4.939459 8.616426 1.010000 0.465071 0.883850 0.050171
4.657768 8.764648 1.010000 0.465071 0.883850 0.050171
3.687363 9.221482 1.010000 0.424492 0.901705 0.082070
3.384457 9.330674 1.010000 0.338698 0.939566 0.050000
2.328418 9.653262 1.010000 0.291097 0.952950 0.084545
2.004456 9.721496 1.010000 0.152272 0.984754 0.084103
0.956689 9.883512 1.010000 0.152272 0.984754 0.084103
0.624214 9.906555 1.010000 -0.000000 0.995747 0.092126
-0.624214 9.906555 1.010000 -0.000000 0.995747 0.092126
-0.956689 9.883512 1.010000 -0.069057 0.996384 0.049505
-2.004456 9.721496 1.010000 -0.205849 0.977326 0.049608
-2.328418 9.653262 1.010000 -0.205849 0.977326 0.049608
-3.384457 9.330674 1.010000 -0.338698 0.939566 0.050000
-3.687363 9.221482 1.010000 -0.338698 0.939566 0.050000
-4.657768 8.764648 1.010000 -0.424492 0.901705 0.082070
-4.939459 8.616426 1.010000 -0.546250 0.833679 0.081178
-5.635073 8.160641 1.010000 -0.546250 0.833679 0.081178
-6.089420 7.851722 1.010000 -0.557284 0.819634 0.132793
-6.352059 7.633633 1.010000 -0.680461 0.728345 0.080541
-6.971682 7.054745 1.010000 -0.680461 0.728345 0.080541
-7.586113 6.406791 1.010000 -0.723272 0.685852 0.080531
-7.774599 6.185314 1.010000 -0.791679 0.589579 0.160129
-7.960222 5.936062 1.010000 -0.830386 0.551642 0.078417
-8.438891 5.215522 1.010000 -0.830386 0.551642 0.078417
-8.946353 4.297600 1.010000 -0.872474 0.482336 0.078367
-9.103574 3.980041 1.010000 -0.884358 0.437842 0.161879
-9.218559 3.677383 1.010000 -0.922797 0.350587 0.159793
-9.559006 2.642044 1.010000 -0.946807 0.311335 0.081408
-9.791226 1.634214 1.010000 -0.971850 0.181286 0.150476
-9.847911 1.330332 1.010000 -0.971850 0.181286 0.150476
-9.886144 0.882659 1.010000 -0.984754 0.084103 0.152272
-9.929999 0.000000 1.010000 -0.996384 -0.049505 0.069057
-9.886144 -0.882659 1.010000 -0.996384 -0.049505 0.069057
-9.847911 -1.330332 1.010000 -0.984754 -0.084103 0.152272
-9.791226 -1.634214 1.010000 -0.971231 -0.223786 0.081426
-9.559006 -2.642044 1.010000 -0.971231 -0.223786 0.081426
-9.218559 -3.677383 1.010000 -0.946807 -0.311335 0.081408
-9.103574 -3.980041 1.010000 -0.884358 -0.437842 0.161879
-8.946353 -4.297600 1.010000 -0.872474 -0.482336 0.078367
-8.438891 -5.215522 1.010000 -0.872474 -0.482336 0.078367
-7.960222 -5.936062 1.010000 -0.830386 -0.551642 0.078417
-7.774599 -6.185314 1.010000 -0.791679 -0.589579 0.160129
-7.586113 -6.406791 1.010000 -0.723272 -0.685852 0.080531
-6.971682 -7.054745 1.010000 -0.680461 -0.728345 0.080541
-6.352059 -7.633633 1.010000 -0.680461 -0.728345 0.080541
-6.089420 -7.851722 1.010000 -0.557284 -0.819634 0.132793
-5.635073 -8.160641 1.010000 -0.546250 -0.833679 0.081178
-4.939459 -8.616426 1.010000 -0.546250 -0.833679 0.081178
-4.657768 -8.764648 1.010000 -0.424492 -0.901705 0.082070
-3.687363 -9.221482 1.010000 -0.338698 -0.939566 0.050000
-3.384457 -9.330674 1.010000 -0.338698 -0.939566 0.050000
-2.328418 -9.653262 1.010000 -0.205849 -0.977326 0.049608
-2.004456 -9.721496 1.010000 -0.152272 -0.984754 0.084103
-0.956689 -9.883512 1.010000 -0.152272 -0.984754 0.084103
-0.624214 -9.906555 1.010000 -0.069057 -0.996384 0.049505
-0.747821 -9.888052 1.210000 -0.069057 -0.996384 0.049505
0.747821 -9.888052 1.210000 0.000000 -0.995747 0.092126
0.872960 -9.879379 1.210000 0.152272 -0.984754 0.084103
2.128205 -9.685280 1.210000 0.205849 -0.977326 0.049608
2.248369 -9.659971 1.210000 0.205849 -0.977326 0.049608
3.513525 -9.273504 1.210000 0.338698 -0.939566 0.050000
3.618811 -9.235550 1.210000 0.338698 -0.939566 0.050000
4.781375 -8.688255 1.210000 0.465071 -0.883850 0.050171
4.876518 -8.638192 1.210000 0.465071 -0.883850 0.050171
5.111466 -8.484247 1.210000 0.546250 -0.833679 0.081178
6.022130 -7.865071 1.210000 0.557284 -0.819634 0.132793
6.548545 -7.427948 1.210000 0.680461 -0.728345 0.080541
6.960318 -7.043246 1.210000 0.680461 -0.728345 0.080541
7.368641 -6.612645 1.210000 0.723272 -0.685852 0.080531
7.746959 -6.168110 1.210000 0.791679 -0.589579 0.160129
8.119530 -5.667826 1.210000 0.830386 -0.551642 0.078417
8.425502 -5.207246 1.210000 0.872474 -0.482336 0.078367
8.749878 -4.620498 1.210000 0.872474 -0.482336 0.078367
9.075464 -3.962875 1.210000 0.922797 -0.350587 0.159793
9.313582 -3.336111 1.210000 0.946807 -0.311335 0.081408
9.543243 -2.637688 1.210000 0.946807 -0.311335 0.081408
9.699894 -1.957821 1.210000 0.971850 -0.181286 0.150476
9.817020 -1.329928 1.210000 0.984754 -0.084103 0.152272
9.896019 -0.404930 1.210000 0.996384 -0.049505 0.069057
9.916138 0.000000 1.210000 0.996384 0.049505 0.069057
9.896019 0.404930 1.210000 0.996384 0.049505 0.069057
9.817020 1.329928 1.210000 0.971850 0.181286 0.150476
9.699894 1.957821 1.210000 0.971231 0.223786 0.081426
9.543243 2.637688 1.210000 0.946807 0.311335 0.081408
9.313582 3.336111 1.210000 0.946807 0.311335 0.081408
9.075464 3.962875 1.210000 0.922797 0.350587 0.159793
8.749878 4.620498 1.210000 0.884358 0.437842 0.161879
8.425502 5.207246 1.210000 0.830386 0.551642 0.078417
8.119530 5.667826 1.210000 0.830386 0.551642 0.078417
7.746959 6.168110 1.210000 0.791679 0.589579 0.160129
7.368641 6.612645 1.210000 0.751866 0.639868 0.158952
6.960318 7.043246 1.210000 0.723272 0.685852 0.080531
6.548545 7.427948 1.210000 0.680461 0.728345 0.080541
6.022130 7.865071 1.210000 0.630461 0.759246 0.161444
5.111466 8.484247 1.210000 0.546250 0.833679 0.081178
4.876518 8.638192 1.210000 0.465071 0.883850 0.050171
4.781375 8.688255 1.210000 0.465071 0.883850 0.050171
3.618811 9.235550 1.210000 0.424492 0.901705 0.082070
3.513525 9.273504 1.210000 0.338698 0.939566 0.050000
2.248369 9.659971 1.210000 0.291097 0.952950 0.084545
2.128205 9.685280 1.210000 0.205849 0.977326 0.049608
0.872960 9.879379 1.210000 0.152272 0.984754 0.084103
0.747821 9.888052 1.210000 -0.000000 0.995747 0.092126
-0.747821 9.888052 1.210000 -0.000000 0.995747 0.092126
-0.872960 9.879379 1.210000 -0.069057 0.996384 0.049505
-2.128205 9.685280 1.210000 -0.205849 0.977326 0.049608
-2.248369 9.659971 1.210000 -0.205849 0.977326 0.049608
-3.513525 9.273504 1.210000 -0.338698 0.939566 0.050000
-3.618811 9.235550 1.210000 -0.338698 0.939566 0.050000
-4.781375 8.688255 1.210000 -0.424492 0.901705 0.082070
-4.876518 8.638192 1.210000 -0.465071 0.883850 0.050171
-5.111466 8.484247 1.210000 -0.546250 0.833679 0.081178
-6.022130 7.865071 1.210000 -0.557284 0.819634 0.132793
-6.548545 7.427948 1.210000 -0.680461 0.728345 0.080541
-6.960318 7.043246 1.210000 -0.680461 0.728345 0.080541
-7.368641 6.612645 1.210000 -0.751866 0.639868 0.158952
-7.746959 6.168110 1.210000 -0.791679 0.589579 0.160129
-8.119530 5.667826 1.210000 -0.830386 0.551642 0.078417
-8.425502 5.207246 1.210000 -0.830386 0.551642 0.078417
-8.749878 4.620498 1.210000 -0.872474 0.482336 0.078367
-9.075464 3.962875 1.210000 -0.884358 0.437842 0.161879
-9.313582 3.336111 1.210000 -0.946807 0.311335 0.081408
-9.543243 2.637688 1.210000 -0.946807 0.311335 0.081408
-9.699894 1.957821 1.210000 -0.971231 0.223786 0.081426
-9.817020 1.329928 1.210000 -0.971850 0.181286 0.150476
-9.896019 0.404930 1.210000 -0.996384 0.049505 0.069057
